order_id,date,region,product,category,customer_id,customer_segment,channel,quantity,unit_price,discount_pct,revenue,cost,profit
14730,2026-05-29,North,Product C,Accessory,CUST1313,Loyal,Online,2,300,20,480.0,360.0,120.0
14731,2026-05-29,East,Product A,Core,CUST1549,New,Online,3,500,5,1425.0,900.0,525.0
14732,2026-05-29,South,Product A,Core,CUST1436,Champions,Partner,1,500,0,500.0,300.0,200.0
14733,2026-05-29,South,Product A,Core,CUST1589,Champions,Online,2,500,10,900.0,600.0,300.0
14734,2026-05-29,North,Product A,Core,CUST1244,At Risk,Online,1,500,0,500.0,300.0,200.0
14735,2026-05-29,East,Product B,Core,CUST1514,Loyal,Online,1,750,0,750.0,450.0,300.0
14736,2026-05-29,South,Product C,Accessory,CUST1470,New,Online,1,300,5,285.0,180.0,105.0
14737,2026-05-29,North,Product B,Core,CUST1158,At Risk,Retail Store,3,750,5,2137.5,1350.0,787.5
14738,2026-05-29,East,Product B,Core,CUST1366,At Risk,Retail Store,3,750,0,2250.0,1350.0,900.0
14739,2026-05-29,East,Product B,Core,CUST1558,New,Online,1,750,5,712.5,450.0,262.5
14740,2026-05-30,West,Product C,Accessory,CUST1366,At Risk,Retail Store,2,300,5,570.0,360.0,210.0
14741,2026-05-30,East,Product D,Accessory,CUST1335,At Risk,Online,4,1200,0,4800.0,2880.0,1920.0
14742,2026-05-30,East,Product B,Core,CUST1511,At Risk,Online,3,750,5,2137.5,1350.0,787.5
14743,2026-05-30,West,Product C,Accessory,CUST1227,New,Retail Store,2,300,5,570.0,360.0,210.0
14744,2026-05-30,South,Product A,Core,CUST1216,Champions,Retail Store,3,500,5,1425.0,900.0,525.0
14745,2026-05-30,West,Product D,Accessory,CUST1057,New,Partner,4,1200,5,4560.0,2880.0,1680.0
14746,2026-05-30,West,Product D,Accessory,CUST1581,New,Online,3,1200,0,3600.0,2160.0,1440.0
14747,2026-05-30,South,Product C,Accessory,CUST1152,Champions,Retail Store,3,300,10,810.0,540.0,270.0
14748,2026-05-30,North,Product A,Core,CUST1515,Loyal,Online,3,500,15,1275.0,900.0,375.0
14749,2026-05-30,South,Product B,Core,CUST1010,Loyal,Retail Store,4,750,20,2400.0,1800.0,600.0
14750,2026-05-30,South,Product A,Core,CUST1523,At Risk,Retail Store,3,500,20,1200.0,900.0,300.0
14751,2026-05-30,North,Product B,Core,CUST1124,Champions,Retail Store,3,750,15,1912.5,1350.0,562.5
14752,2026-05-30,East,Product D,Accessory,CUST1396,At Risk,Online,4,1200,20,3840.0,2880.0,960.0
14753,2026-05-30,South,Product D,Accessory,CUST1211,New,Retail Store,1,1200,0,1200.0,720.0,480.0
14754,2026-05-30,North,Product D,Accessory,CUST1274,At Risk,Online,2,1200,5,2280.0,1440.0,840.0
14755,2026-05-30,East,Product D,Accessory,CUST1302,New,Online,2,1200,10,2160.0,1440.0,720.0
14756,2026-05-30,East,Product A,Core,CUST1087,New,Online,3,500,0,1500.0,900.0,600.0
14757,2026-05-30,South,Product D,Accessory,CUST1554,Champions,Online,2,1200,15,2040.0,1440.0,600.0
14758,2026-05-30,South,Product D,Accessory,CUST1569,New,Online,4,1200,0,4800.0,2880.0,1920.0
14759,2026-05-30,North,Product A,Core,CUST1369,Lost,Online,1,500,10,450.0,300.0,150.0
14760,2026-05-30,North,Product B,Core,CUST1042,At Risk,Online,1,750,5,712.5,450.0,262.5
14761,2026-05-30,East,Product B,Core,CUST1293,Champions,Online,4,750,0,3000.0,1800.0,1200.0
14762,2026-05-30,South,Product B,Core,CUST1583,Loyal,Retail Store,1,750,0,750.0,450.0,300.0
14763,2026-05-30,West,Product A,Core,CUST1098,Champions,Online,4,500,0,2000.0,1200.0,800.0
14764,2026-05-30,North,Product C,Accessory,CUST1576,Lost,Retail Store,4,300,0,1200.0,720.0,480.0
14765,2026-05-30,East,Product D,Accessory,CUST1073,Loyal,Retail Store,2,1200,5,2280.0,1440.0,840.0
14766,2026-05-30,South,Product B,Core,CUST1351,Loyal,Online,1,750,20,600.0,450.0,150.0
14767,2026-05-30,South,Product A,Core,CUST1308,Loyal,Online,1,500,10,450.0,300.0,150.0
14768,2026-05-30,North,Product A,Core,CUST1180,Lost,Online,3,500,10,1350.0,900.0,450.0
14769,2026-05-30,North,Product B,Core,CUST1022,Lost,Online,1,750,0,750.0,450.0,300.0
14770,2026-05-30,North,Product A,Core,CUST1109,Lost,Retail Store,4,500,0,2000.0,1200.0,800.0
14771,2026-05-30,West,Product C,Accessory,CUST1254,Loyal,Online,1,300,5,285.0,180.0,105.0
14772,2026-05-30,East,Product B,Core,CUST1506,Loyal,Retail Store,1,750,5,712.5,450.0,262.5
14773,2026-05-30,South,Product A,Core,CUST1370,At Risk,Retail Store,2,500,5,950.0,600.0,350.0
14774,2026-05-30,West,Product C,Accessory,CUST1350,At Risk,Online,4,300,0,1200.0,720.0,480.0
14775,2026-05-30,West,Product C,Accessory,CUST1122,Champions,Retail Store,4,300,5,1140.0,720.0,420.0
14776,2026-05-30,North,Product B,Core,CUST1528,At Risk,Partner,3,750,5,2137.5,1350.0,787.5
14777,2026-05-30,North,Product B,Core,CUST1395,New,Retail Store,4,750,0,3000.0,1800.0,1200.0
14778,2026-05-30,West,Product C,Accessory,CUST1056,New,Retail Store,1,300,0,300.0,180.0,120.0
14779,2026-05-30,East,Product A,Core,CUST1448,Champions,Retail Store,1,500,5,475.0,300.0,175.0
14780,2026-05-30,North,Product C,Accessory,CUST1584,Lost,Retail Store,2,300,0,600.0,360.0,240.0
14781,2026-05-30,West,Product B,Core,CUST1375,Champions,Online,1,750,0,750.0,450.0,300.0
14782,2026-05-30,South,Product B,Core,CUST1017,Champions,Online,3,750,0,2250.0,1350.0,900.0
14783,2026-05-30,North,Product C,Accessory,CUST1545,New,Online,2,300,5,570.0,360.0,210.0
14784,2026-05-30,East,Product B,Core,CUST1419,Lost,Retail Store,3,750,0,2250.0,1350.0,900.0
14785,2026-05-30,North,Product C,Accessory,CUST1091,At Risk,Online,2,300,5,570.0,360.0,210.0
14786,2026-05-30,West,Product B,Core,CUST1441,Loyal,Retail Store,2,750,20,1200.0,900.0,300.0
14787,2026-05-30,East,Product B,Core,CUST1018,At Risk,Partner,1,750,0,750.0,450.0,300.0
14788,2026-05-30,South,Product B,Core,CUST1543,Lost,Retail Store,1,750,0,750.0,450.0,300.0
14789,2026-05-30,West,Product D,Accessory,CUST1161,Lost,Online,2,1200,15,2040.0,1440.0,600.0
14790,2026-05-30,South,Product D,Accessory,CUST1362,Champions,Retail Store,1,1200,5,1140.0,720.0,420.0
14791,2026-05-30,South,Product C,Accessory,CUST1357,At Risk,Online,1,300,0,300.0,180.0,120.0
14792,2026-05-30,North,Product A,Core,CUST1409,Lost,Online,2,500,0,1000.0,600.0,400.0
14793,2026-05-30,West,Product A,Core,CUST1591,New,Online,3,500,0,1500.0,900.0,600.0
14794,2026-05-30,South,Product B,Core,CUST1268,Champions,Retail Store,3,750,0,2250.0,1350.0,900.0
14795,2026-05-30,West,Product A,Core,CUST1351,Loyal,Retail Store,4,500,0,2000.0,1200.0,800.0
14796,2026-05-30,South,Product B,Core,CUST1130,Loyal,Partner,3,750,15,1912.5,1350.0,562.5
14797,2026-05-30,North,Product A,Core,CUST1216,Champions,Partner,3,500,10,1350.0,900.0,450.0
14798,2026-05-30,South,Product D,Accessory,CUST1079,At Risk,Retail Store,4,1200,5,4560.0,2880.0,1680.0
14799,2026-05-31,East,Product A,Core,CUST1391,Champions,Retail Store,4,500,5,1900.0,1200.0,700.0
14800,2026-05-31,East,Product A,Core,CUST1215,At Risk,Online,2,500,15,850.0,600.0,250.0
14801,2026-05-31,East,Product C,Accessory,CUST1511,At Risk,Partner,2,300,0,600.0,360.0,240.0
14802,2026-05-31,South,Product D,Accessory,CUST1460,New,Partner,3,1200,5,3420.0,2160.0,1260.0
14803,2026-05-31,North,Product B,Core,CUST1209,New,Online,4,750,0,3000.0,1800.0,1200.0
14804,2026-05-31,West,Product D,Accessory,CUST1045,At Risk,Online,2,1200,0,2400.0,1440.0,960.0
14805,2026-05-31,North,Product C,Accessory,CUST1446,Lost,Online,2,300,10,540.0,360.0,180.0
14806,2026-05-31,South,Product D,Accessory,CUST1137,New,Online,2,1200,15,2040.0,1440.0,600.0
14807,2026-05-31,North,Product D,Accessory,CUST1515,Loyal,Partner,3,1200,0,3600.0,2160.0,1440.0
14808,2026-05-31,West,Product C,Accessory,CUST1327,New,Online,4,300,5,1140.0,720.0,420.0
14809,2026-05-31,South,Product A,Core,CUST1479,New,Retail Store,3,500,5,1425.0,900.0,525.0
14810,2026-05-31,North,Product C,Accessory,CUST1408,Champions,Online,4,300,15,1020.0,720.0,300.0
14811,2026-05-31,North,Product C,Accessory,CUST1212,Loyal,Retail Store,4,300,5,1140.0,720.0,420.0
14812,2026-05-31,East,Product B,Core,CUST1341,Lost,Online,1,750,5,712.5,450.0,262.5
14813,2026-05-31,West,Product B,Core,CUST1080,At Risk,Online,4,750,15,2550.0,1800.0,750.0
14814,2026-05-31,South,Product A,Core,CUST1466,At Risk,Retail Store,4,500,5,1900.0,1200.0,700.0
14815,2026-05-31,South,Product D,Accessory,CUST1143,New,Online,3,1200,5,3420.0,2160.0,1260.0
14816,2026-05-31,North,Product C,Accessory,CUST1371,Loyal,Online,4,300,0,1200.0,720.0,480.0
14817,2026-05-31,North,Product D,Accessory,CUST1254,Loyal,Online,4,1200,0,4800.0,2880.0,1920.0
14818,2026-05-31,East,Product A,Core,CUST1343,New,Partner,2,500,5,950.0,600.0,350.0
14819,2026-05-31,West,Product A,Core,CUST1058,Champions,Retail Store,2,500,10,900.0,600.0,300.0
14820,2026-05-31,East,Product B,Core,CUST1465,At Risk,Retail Store,2,750,0,1500.0,900.0,600.0
14821,2026-05-31,South,Product A,Core,CUST1383,New,Online,1,500,0,500.0,300.0,200.0
14822,2026-05-31,West,Product D,Accessory,CUST1474,Loyal,Online,1,1200,10,1080.0,720.0,360.0
14823,2026-05-31,North,Product C,Accessory,CUST1331,Loyal,Retail Store,1,300,10,270.0,180.0,90.0
14824,2026-05-31,South,Product A,Core,CUST1075,Loyal,Online,2,500,20,800.0,600.0,200.0
14825,2026-05-31,South,Product A,Core,CUST1241,At Risk,Online,3,500,15,1275.0,900.0,375.0
14826,2026-05-31,West,Product A,Core,CUST1548,At Risk,Retail Store,3,500,0,1500.0,900.0,600.0
14827,2026-05-31,East,Product B,Core,CUST1371,Loyal,Retail Store,2,750,10,1350.0,900.0,450.0
14828,2026-05-31,South,Product C,Accessory,CUST1186,Loyal,Retail Store,2,300,0,600.0,360.0,240.0
14829,2026-05-31,South,Product B,Core,CUST1456,Lost,Online,2,750,0,1500.0,900.0,600.0
14830,2026-05-31,South,Product B,Core,CUST1387,Lost,Partner,3,750,20,1800.0,1350.0,450.0
14831,2026-05-31,West,Product A,Core,CUST1591,New,Online,2,500,0,1000.0,600.0,400.0
14832,2026-05-31,West,Product D,Accessory,CUST1132,New,Retail Store,3,1200,10,3240.0,2160.0,1080.0
14833,2026-05-31,South,Product A,Core,CUST1527,Lost,Retail Store,4,500,0,2000.0,1200.0,800.0
14834,2026-05-31,North,Product C,Accessory,CUST1056,New,Online,4,300,0,1200.0,720.0,480.0
14835,2026-05-31,West,Product B,Core,CUST1389,Lost,Partner,3,750,0,2250.0,1350.0,900.0
14836,2026-05-31,West,Product B,Core,CUST1305,New,Retail Store,1,750,5,712.5,450.0,262.5
14837,2026-05-31,South,Product A,Core,CUST1522,Loyal,Retail Store,1,500,0,500.0,300.0,200.0
14838,2026-05-31,East,Product B,Core,CUST1422,Champions,Online,1,750,15,637.5,450.0,187.5
14839,2026-05-31,West,Product B,Core,CUST1095,At Risk,Retail Store,1,750,5,712.5,450.0,262.5
14840,2026-05-31,South,Product C,Accessory,CUST1497,At Risk,Retail Store,2,300,5,570.0,360.0,210.0
14841,2026-05-31,South,Product D,Accessory,CUST1007,At Risk,Online,2,1200,0,2400.0,1440.0,960.0
14842,2026-05-31,East,Product B,Core,CUST1445,At Risk,Online,3,750,0,2250.0,1350.0,900.0
14843,2026-05-31,South,Product B,Core,CUST1266,Loyal,Retail Store,3,750,5,2137.5,1350.0,787.5
14844,2026-05-31,East,Product A,Core,CUST1219,Loyal,Online,3,500,10,1350.0,900.0,450.0
14845,2026-05-31,South,Product B,Core,CUST1256,At Risk,Online,4,750,15,2550.0,1800.0,750.0
14846,2026-05-31,South,Product B,Core,CUST1422,Champions,Online,2,750,10,1350.0,900.0,450.0
14847,2026-05-31,East,Product B,Core,CUST1347,Loyal,Retail Store,4,750,5,2850.0,1800.0,1050.0
14848,2026-05-31,North,Product A,Core,CUST1021,Loyal,Retail Store,4,500,5,1900.0,1200.0,700.0
14849,2026-05-31,North,Product A,Core,CUST1144,New,Online,1,500,5,475.0,300.0,175.0
14850,2026-06-01,North,Product C,Accessory,CUST1497,At Risk,Online,2,300,0,600.0,360.0,240.0
14851,2026-06-01,South,Product C,Accessory,CUST1280,Champions,Online,2,300,0,600.0,360.0,240.0
14852,2026-06-01,North,Product D,Accessory,CUST1111,Loyal,Online,3,1200,0,3600.0,2160.0,1440.0
14853,2026-06-01,South,Product A,Core,CUST1598,Lost,Retail Store,4,500,0,2000.0,1200.0,800.0
14854,2026-06-01,East,Product A,Core,CUST1357,At Risk,Online,1,500,0,500.0,300.0,200.0
14855,2026-06-01,North,Product D,Accessory,CUST1589,Champions,Online,2,1200,0,2400.0,1440.0,960.0
14856,2026-06-01,North,Product A,Core,CUST1346,Lost,Online,2,500,5,950.0,600.0,350.0
14857,2026-06-01,West,Product A,Core,CUST1422,Champions,Retail Store,3,500,5,1425.0,900.0,525.0
14858,2026-06-01,East,Product B,Core,CUST1076,Loyal,Online,4,750,10,2700.0,1800.0,900.0
14859,2026-06-01,West,Product B,Core,CUST1368,Loyal,Retail Store,4,750,10,2700.0,1800.0,900.0
14860,2026-06-01,East,Product B,Core,CUST1032,Loyal,Online,4,750,10,2700.0,1800.0,900.0
14861,2026-06-01,East,Product A,Core,CUST1170,Loyal,Online,2,500,0,1000.0,600.0,400.0
14862,2026-06-01,East,Product D,Accessory,CUST1345,At Risk,Online,3,1200,20,2880.0,2160.0,720.0
14863,2026-06-01,West,Product C,Accessory,CUST1164,New,Retail Store,2,300,5,570.0,360.0,210.0
14864,2026-06-01,North,Product B,Core,CUST1197,Lost,Online,3,750,5,2137.5,1350.0,787.5
14865,2026-06-01,North,Product A,Core,CUST1457,New,Retail Store,3,500,0,1500.0,900.0,600.0
14866,2026-06-01,North,Product A,Core,CUST1116,At Risk,Online,3,500,5,1425.0,900.0,525.0
14867,2026-06-01,West,Product B,Core,CUST1555,Loyal,Retail Store,1,750,0,750.0,450.0,300.0
14868,2026-06-01,North,Product B,Core,CUST1454,Champions,Retail Store,2,750,15,1275.0,900.0,375.0
14869,2026-06-01,East,Product B,Core,CUST1097,Champions,Retail Store,2,750,0,1500.0,900.0,600.0
14870,2026-06-01,South,Product D,Accessory,CUST1136,Lost,Online,2,1200,0,2400.0,1440.0,960.0
14871,2026-06-01,East,Product C,Accessory,CUST1188,At Risk,Online,1,300,5,285.0,180.0,105.0
14872,2026-06-01,East,Product A,Core,CUST1407,At Risk,Retail Store,2,500,0,1000.0,600.0,400.0
14873,2026-06-01,North,Product D,Accessory,CUST1469,New,Online,4,1200,5,4560.0,2880.0,1680.0
14874,2026-06-01,West,Product D,Accessory,CUST1176,New,Online,3,1200,0,3600.0,2160.0,1440.0
14875,2026-06-01,South,Product B,Core,CUST1056,New,Online,3,750,20,1800.0,1350.0,450.0
14876,2026-06-01,North,Product B,Core,CUST1325,At Risk,Retail Store,4,750,0,3000.0,1800.0,1200.0
14877,2026-06-01,South,Product B,Core,CUST1423,Champions,Retail Store,2,750,0,1500.0,900.0,600.0
14878,2026-06-01,South,Product B,Core,CUST1178,Lost,Online,2,750,10,1350.0,900.0,450.0
14879,2026-06-01,West,Product B,Core,CUST1245,Lost,Partner,3,750,0,2250.0,1350.0,900.0
14880,2026-06-01,North,Product B,Core,CUST1158,At Risk,Retail Store,2,750,0,1500.0,900.0,600.0
14881,2026-06-01,North,Product B,Core,CUST1166,At Risk,Online,2,750,0,1500.0,900.0,600.0
14882,2026-06-01,East,Product C,Accessory,CUST1204,Champions,Online,2,300,5,570.0,360.0,210.0
14883,2026-06-01,North,Product C,Accessory,CUST1241,At Risk,Online,4,300,10,1080.0,720.0,360.0
14884,2026-06-01,East,Product A,Core,CUST1315,Loyal,Online,4,500,15,1700.0,1200.0,500.0
14885,2026-06-01,West,Product A,Core,CUST1374,Loyal,Online,2,500,10,900.0,600.0,300.0
14886,2026-06-01,North,Product A,Core,CUST1393,At Risk,Online,3,500,10,1350.0,900.0,450.0
14887,2026-06-01,South,Product B,Core,CUST1428,Champions,Online,1,750,5,712.5,450.0,262.5
14888,2026-06-01,West,Product A,Core,CUST1165,Loyal,Retail Store,2,500,0,1000.0,600.0,400.0
14889,2026-06-01,West,Product B,Core,CUST1409,Lost,Online,1,750,15,637.5,450.0,187.5
14890,2026-06-01,West,Product B,Core,CUST1266,Loyal,Online,1,750,0,750.0,450.0,300.0
14891,2026-06-01,North,Product B,Core,CUST1164,New,Retail Store,2,750,0,1500.0,900.0,600.0
14892,2026-06-01,East,Product C,Accessory,CUST1596,At Risk,Retail Store,1,300,10,270.0,180.0,90.0
14893,2026-06-02,West,Product B,Core,CUST1333,Lost,Online,1,750,10,675.0,450.0,225.0
14894,2026-06-02,East,Product C,Accessory,CUST1513,Loyal,Retail Store,3,300,0,900.0,540.0,360.0
14895,2026-06-02,West,Product A,Core,CUST1210,At Risk,Partner,2,500,20,800.0,600.0,200.0
14896,2026-06-02,South,Product B,Core,CUST1024,At Risk,Retail Store,1,750,0,750.0,450.0,300.0
14897,2026-06-02,South,Product D,Accessory,CUST1514,Loyal,Partner,4,1200,10,4320.0,2880.0,1440.0
14898,2026-06-02,North,Product A,Core,CUST1492,At Risk,Online,2,500,0,1000.0,600.0,400.0
14899,2026-06-02,West,Product B,Core,CUST1060,At Risk,Retail Store,2,750,0,1500.0,900.0,600.0
14900,2026-06-02,East,Product B,Core,CUST1527,Lost,Online,1,750,0,750.0,450.0,300.0
14901,2026-06-02,South,Product A,Core,CUST1474,Loyal,Partner,3,500,0,1500.0,900.0,600.0
14902,2026-06-02,West,Product C,Accessory,CUST1142,Lost,Retail Store,2,300,20,480.0,360.0,120.0
14903,2026-06-02,West,Product B,Core,CUST1319,Lost,Online,1,750,5,712.5,450.0,262.5
14904,2026-06-02,South,Product C,Accessory,CUST1365,New,Online,4,300,15,1020.0,720.0,300.0
14905,2026-06-02,North,Product A,Core,CUST1308,Loyal,Online,4,500,20,1600.0,1200.0,400.0
14906,2026-06-02,West,Product C,Accessory,CUST1564,At Risk,Online,1,300,0,300.0,180.0,120.0
14907,2026-06-02,North,Product D,Accessory,CUST1264,Lost,Retail Store,1,1200,5,1140.0,720.0,420.0
14908,2026-06-02,North,Product A,Core,CUST1297,At Risk,Partner,1,500,10,450.0,300.0,150.0
14909,2026-06-02,North,Product C,Accessory,CUST1562,At Risk,Online,3,300,15,765.0,540.0,225.0
14910,2026-06-02,West,Product D,Accessory,CUST1482,New,Online,2,1200,0,2400.0,1440.0,960.0
14911,2026-06-02,North,Product A,Core,CUST1510,Champions,Retail Store,2,500,5,950.0,600.0,350.0
14912,2026-06-02,West,Product A,Core,CUST1103,Lost,Retail Store,1,500,5,475.0,300.0,175.0
14913,2026-06-02,South,Product D,Accessory,CUST1548,At Risk,Retail Store,1,1200,15,1020.0,720.0,300.0
14914,2026-06-02,South,Product B,Core,CUST1085,Champions,Online,1,750,5,712.5,450.0,262.5
14915,2026-06-02,East,Product D,Accessory,CUST1361,Champions,Online,3,1200,10,3240.0,2160.0,1080.0
14916,2026-06-02,South,Product C,Accessory,CUST1506,Loyal,Retail Store,2,300,15,510.0,360.0,150.0
14917,2026-06-02,North,Product B,Core,CUST1275,Loyal,Online,3,750,0,2250.0,1350.0,900.0
14918,2026-06-02,North,Product C,Accessory,CUST1191,Loyal,Online,3,300,15,765.0,540.0,225.0
14919,2026-06-02,West,Product B,Core,CUST1205,Loyal,Online,1,750,15,637.5,450.0,187.5
14920,2026-06-02,East,Product B,Core,CUST1334,Champions,Retail Store,2,750,5,1425.0,900.0,525.0
14921,2026-06-02,East,Product C,Accessory,CUST1147,New,Retail Store,2,300,0,600.0,360.0,240.0
14922,2026-06-02,North,Product A,Core,CUST1362,Champions,Online,2,500,5,950.0,600.0,350.0
14923,2026-06-02,South,Product B,Core,CUST1074,Champions,Online,4,750,0,3000.0,1800.0,1200.0
14924,2026-06-02,North,Product B,Core,CUST1222,At Risk,Online,4,750,0,3000.0,1800.0,1200.0
14925,2026-06-02,West,Product B,Core,CUST1585,At Risk,Retail Store,3,750,0,2250.0,1350.0,900.0
14926,2026-06-02,East,Product C,Accessory,CUST1173,Lost,Retail Store,2,300,5,570.0,360.0,210.0
14927,2026-06-02,South,Product C,Accessory,CUST1285,New,Online,1,300,5,285.0,180.0,105.0
14928,2026-06-02,East,Product D,Accessory,CUST1128,Champions,Retail Store,3,1200,0,3600.0,2160.0,1440.0
14929,2026-06-02,East,Product A,Core,CUST1341,Lost,Retail Store,2,500,0,1000.0,600.0,400.0
14930,2026-06-02,West,Product B,Core,CUST1583,Loyal,Online,3,750,5,2137.5,1350.0,787.5
14931,2026-06-02,North,Product D,Accessory,CUST1101,At Risk,Online,3,1200,0,3600.0,2160.0,1440.0
14932,2026-06-02,East,Product B,Core,CUST1199,Loyal,Online,4,750,15,2550.0,1800.0,750.0
14933,2026-06-02,West,Product C,Accessory,CUST1114,Loyal,Online,3,300,0,900.0,540.0,360.0
14934,2026-06-02,East,Product B,Core,CUST1258,Champions,Retail Store,1,750,5,712.5,450.0,262.5
14935,2026-06-03,North,Product A,Core,CUST1168,Loyal,Online,3,500,5,1425.0,900.0,525.0
14936,2026-06-03,West,Product C,Accessory,CUST1421,Champions,Online,1,300,5,285.0,180.0,105.0
14937,2026-06-03,East,Product D,Accessory,CUST1397,Loyal,Online,1,1200,20,960.0,720.0,240.0
14938,2026-06-03,North,Product D,Accessory,CUST1142,Lost,Retail Store,2,1200,10,2160.0,1440.0,720.0
14939,2026-06-03,West,Product A,Core,CUST1071,New,Online,3,500,0,1500.0,900.0,600.0
14940,2026-06-03,East,Product B,Core,CUST1516,Loyal,Online,2,750,0,1500.0,900.0,600.0
14941,2026-06-03,North,Product A,Core,CUST1088,Loyal,Online,4,500,0,2000.0,1200.0,800.0
14942,2026-06-03,South,Product A,Core,CUST1559,New,Retail Store,1,500,0,500.0,300.0,200.0
14943,2026-06-03,South,Product B,Core,CUST1264,Lost,Online,4,750,0,3000.0,1800.0,1200.0
14944,2026-06-03,East,Product D,Accessory,CUST1547,Champions,Online,1,1200,5,1140.0,720.0,420.0
14945,2026-06-03,West,Product A,Core,CUST1013,At Risk,Retail Store,4,500,0,2000.0,1200.0,800.0
14946,2026-06-03,East,Product B,Core,CUST1441,Loyal,Online,1,750,0,750.0,450.0,300.0
14947,2026-06-03,East,Product C,Accessory,CUST1449,At Risk,Online,4,300,0,1200.0,720.0,480.0
14948,2026-06-03,North,Product C,Accessory,CUST1236,New,Online,1,300,10,270.0,180.0,90.0
14949,2026-06-03,North,Product B,Core,CUST1440,Lost,Retail Store,1,750,0,750.0,450.0,300.0
14950,2026-06-03,East,Product A,Core,CUST1533,At Risk,Partner,2,500,0,1000.0,600.0,400.0
14951,2026-06-03,East,Product A,Core,CUST1178,Lost,Online,3,500,5,1425.0,900.0,525.0
14952,2026-06-03,East,Product D,Accessory,CUST1367,At Risk,Partner,4,1200,0,4800.0,2880.0,1920.0
14953,2026-06-03,West,Product A,Core,CUST1268,Champions,Online,1,500,0,500.0,300.0,200.0
14954,2026-06-03,East,Product A,Core,CUST1587,Loyal,Online,3,500,0,1500.0,900.0,600.0
14955,2026-06-03,West,Product B,Core,CUST1592,Loyal,Retail Store,2,750,5,1425.0,900.0,525.0
14956,2026-06-03,North,Product D,Accessory,CUST1368,Loyal,Online,2,1200,0,2400.0,1440.0,960.0
14957,2026-06-03,West,Product D,Accessory,CUST1549,New,Retail Store,3,1200,10,3240.0,2160.0,1080.0
14958,2026-06-03,East,Product C,Accessory,CUST1387,Lost,Online,4,300,0,1200.0,720.0,480.0
14959,2026-06-03,East,Product C,Accessory,CUST1255,At Risk,Online,1,300,10,270.0,180.0,90.0
14960,2026-06-03,South,Product D,Accessory,CUST1272,Champions,Online,4,1200,10,4320.0,2880.0,1440.0
14961,2026-06-03,East,Product A,Core,CUST1198,Loyal,Online,2,500,15,850.0,600.0,250.0
14962,2026-06-03,West,Product A,Core,CUST1232,Lost,Retail Store,4,500,0,2000.0,1200.0,800.0
14963,2026-06-03,South,Product D,Accessory,CUST1062,New,Retail Store,2,1200,5,2280.0,1440.0,840.0
14964,2026-06-03,East,Product B,Core,CUST1531,At Risk,Partner,2,750,0,1500.0,900.0,600.0
14965,2026-06-03,South,Product C,Accessory,CUST1091,At Risk,Retail Store,2,300,0,600.0,360.0,240.0
14966,2026-06-03,East,Product D,Accessory,CUST1264,Lost,Retail Store,3,1200,10,3240.0,2160.0,1080.0
14967,2026-06-03,East,Product B,Core,CUST1341,Lost,Online,3,750,5,2137.5,1350.0,787.5
14968,2026-06-03,South,Product A,Core,CUST1398,New,Retail Store,3,500,0,1500.0,900.0,600.0
14969,2026-06-03,North,Product B,Core,CUST1066,New,Retail Store,3,750,0,2250.0,1350.0,900.0
14970,2026-06-03,East,Product B,Core,CUST1194,Loyal,Partner,2,750,0,1500.0,900.0,600.0
14971,2026-06-03,North,Product D,Accessory,CUST1017,Champions,Partner,1,1200,5,1140.0,720.0,420.0
14972,2026-06-03,North,Product B,Core,CUST1588,Loyal,Online,1,750,5,712.5,450.0,262.5
14973,2026-06-03,North,Product B,Core,CUST1515,Loyal,Retail Store,2,750,15,1275.0,900.0,375.0
14974,2026-06-03,North,Product A,Core,CUST1169,Lost,Retail Store,1,500,10,450.0,300.0,150.0
14975,2026-06-03,West,Product A,Core,CUST1239,Champions,Online,2,500,5,950.0,600.0,350.0
14976,2026-06-03,South,Product A,Core,CUST1476,New,Retail Store,4,500,0,2000.0,1200.0,800.0
14977,2026-06-03,North,Product C,Accessory,CUST1401,Lost,Retail Store,1,300,15,255.0,180.0,75.0
14978,2026-06-03,East,Product D,Accessory,CUST1172,Loyal,Retail Store,3,1200,0,3600.0,2160.0,1440.0
14979,2026-06-03,East,Product B,Core,CUST1398,New,Retail Store,2,750,5,1425.0,900.0,525.0
14980,2026-06-03,North,Product B,Core,CUST1125,New,Retail Store,2,750,20,1200.0,900.0,300.0
14981,2026-06-03,North,Product B,Core,CUST1574,Lost,Retail Store,2,750,0,1500.0,900.0,600.0
14982,2026-06-03,East,Product A,Core,CUST1041,At Risk,Retail Store,2,500,0,1000.0,600.0,400.0
14983,2026-06-03,East,Product C,Accessory,CUST1208,Champions,Online,2,300,0,600.0,360.0,240.0
14984,2026-06-03,West,Product C,Accessory,CUST1394,Champions,Retail Store,2,300,0,600.0,360.0,240.0
14985,2026-06-04,East,Product B,Core,CUST1228,At Risk,Online,3,750,10,2025.0,1350.0,675.0
14986,2026-06-04,South,Product A,Core,CUST1376,Lost,Online,3,500,0,1500.0,900.0,600.0
14987,2026-06-04,East,Product B,Core,CUST1066,New,Online,4,750,5,2850.0,1800.0,1050.0
14988,2026-06-04,East,Product B,Core,CUST1170,Loyal,Online,2,750,20,1200.0,900.0,300.0
14989,2026-06-04,North,Product B,Core,CUST1212,Loyal,Online,1,750,0,750.0,450.0,300.0
14990,2026-06-04,South,Product A,Core,CUST1184,At Risk,Retail Store,2,500,0,1000.0,600.0,400.0
